5.600000000000000000e+01
5.700000000000000000e+01
9.300000000000000000e+01
6.500000000000000000e+01
4.800000000000000000e+01
4.200000000000000000e+01
4.900000000000000000e+01
8.300000000000000000e+01
4.700000000000000000e+01
5.100000000000000000e+01
5.400000000000000000e+01
4.300000000000000000e+01
6.800000000000000000e+01
4.600000000000000000e+01
6.000000000000000000e+01
9.000000000000000000e+01
8.000000000000000000e+01
7.200000000000000000e+01
7.600000000000000000e+01
5.500000000000000000e+01
