4.200000000000000000e+01
4.300000000000000000e+01
2.900000000000000000e+01
2.800000000000000000e+01
4.600000000000000000e+01
8.100000000000000000e+01
9.000000000000000000e+01
7.200000000000000000e+01
6.400000000000000000e+01
9.300000000000000000e+01
0.000000000000000000e+00
4.700000000000000000e+01
5.100000000000000000e+01
5.400000000000000000e+01
3.200000000000000000e+01
4.800000000000000000e+01
8.300000000000000000e+01
5.600000000000000000e+01
2.000000000000000000e+00
5.700000000000000000e+01
